fund,date,asset,weight
Equity Mean-CVaR,2022-02-01,MMM,0.11722843873363335
Equity Mean-CVaR,2022-02-01,MRK,0.1275480759474616
Equity Mean-CVaR,2022-02-01,MS,0.0
Equity Mean-CVaR,2022-02-01,NEE,0.0
Equity Mean-CVaR,2022-02-01,NEM,0.08864650580086335
Equity Mean-CVaR,2022-02-01,NKE,0.06329526781910706
Equity Mean-CVaR,2022-02-01,NUE,0.0
Equity Mean-CVaR,2022-02-01,NVDA,0.0
Equity Mean-CVaR,2022-02-01,O,0.0
Equity Mean-CVaR,2022-02-01,OXY,0.0
Equity Mean-CVaR,2022-02-01,PLD,0.0
Equity Mean-CVaR,2022-02-01,PSA,0.05022235577092199
Equity Mean-CVaR,2022-02-01,QCOM,0.0
Equity Mean-CVaR,2022-02-01,SBUX,0.0
Equity Mean-CVaR,2022-02-01,SHW,0.0
Equity Mean-CVaR,2022-02-01,SLB,0.0
Equity Mean-CVaR,2022-02-01,SO,0.0
Equity Mean-CVaR,2022-02-01,T,0.0
Equity Mean-CVaR,2022-02-01,TMUS,0.0
Equity Mean-CVaR,2022-02-01,TTWO,0.08431564924339997
Equity Mean-CVaR,2022-02-01,UPS,0.0
Equity Mean-CVaR,2022-02-01,USB,0.0
Equity Mean-CVaR,2022-02-01,V,0.0
Equity Mean-CVaR,2022-02-01,WFC,0.0
Equity Mean-CVaR,2022-02-01,WMT,0.30651329879974
Equity Mean-CVaR,2022-02-01,XOM,0.0
Equity Mean-CVaR,2022-03-01,ABBV,0.02768724527171833
Equity Mean-CVaR,2022-03-01,ABT,0.0
Equity Mean-CVaR,2022-03-01,ADBE,0.0
Equity Mean-CVaR,2022-03-01,AEP,0.017222471203586005
Equity Mean-CVaR,2022-03-01,AMD,0.0
Equity Mean-CVaR,2022-03-01,AMGN,0.0
Equity Mean-CVaR,2022-03-01,AMT,0.0
Equity Mean-CVaR,2022-03-01,BA,0.0
Equity Mean-CVaR,2022-03-01,CAT,0.0
Equity Mean-CVaR,2022-03-01,CCI,0.0
Equity Mean-CVaR,2022-03-01,CMCSA,0.0
Equity Mean-CVaR,2022-03-01,COP,0.0
Equity Mean-CVaR,2022-03-01,CVX,0.0
Equity Mean-CVaR,2022-03-01,D,0.0
Equity Mean-CVaR,2022-03-01,DD,0.0
Equity Mean-CVaR,2022-03-01,DIS,0.0
Equity Mean-CVaR,2022-03-01,DOW,0.0
Equity Mean-CVaR,2022-03-01,DUK,0.0
Equity Mean-CVaR,2022-03-01,EA,0.06104229713471226
Equity Mean-CVaR,2022-03-01,GE,0.0
Equity Mean-CVaR,2022-03-01,GILD,0.05709485952226669
Equity Mean-CVaR,2022-03-01,GS,0.0
Equity Mean-CVaR,2022-03-01,INTC,0.0
Equity Mean-CVaR,2022-03-01,KO,0.020197175174731886
Equity Mean-CVaR,2022-03-01,MMM,0.1176109303869447
Equity Mean-CVaR,2022-03-01,MRK,0.11688197304556205
Equity Mean-CVaR,2022-03-01,MS,0.0
Equity Mean-CVaR,2022-03-01,NEE,0.0
Equity Mean-CVaR,2022-03-01,NEM,0.08624691137248074
Equity Mean-CVaR,2022-03-01,NKE,0.055951917272792764
Equity Mean-CVaR,2022-03-01,NUE,0.0
Equity Mean-CVaR,2022-03-01,NVDA,0.0
Equity Mean-CVaR,2022-03-01,O,0.0
Equity Mean-CVaR,2022-03-01,OXY,0.0
Equity Mean-CVaR,2022-03-01,PLD,0.0
Equity Mean-CVaR,2022-03-01,PSA,0.06913904513155786
Equity Mean-CVaR,2022-03-01,QCOM,0.0
Equity Mean-CVaR,2022-03-01,SBUX,0.0
Equity Mean-CVaR,2022-03-01,SHW,0.0
Equity Mean-CVaR,2022-03-01,SLB,0.0
Equity Mean-CVaR,2022-03-01,SO,0.0
Equity Mean-CVaR,2022-03-01,T,0.0
Equity Mean-CVaR,2022-03-01,TMUS,0.0
Equity Mean-CVaR,2022-03-01,TTWO,0.07223318362534184
Equity Mean-CVaR,2022-03-01,UPS,0.0
Equity Mean-CVaR,2022-03-01,USB,0.0
Equity Mean-CVaR,2022-03-01,V,0.0
Equity Mean-CVaR,2022-03-01,WFC,0.0
Equity Mean-CVaR,2022-03-01,WMT,0.2986919908583048
Equity Mean-CVaR,2022-03-01,XOM,0.0
Equity Mean-CVaR,2022-04-01,ABBV,0.021580265326313023
Equity Mean-CVaR,2022-04-01,ABT,0.0
Equity Mean-CVaR,2022-04-01,ADBE,0.0
Equity Mean-CVaR,2022-04-01,AEP,0.022272964815076294
Equity Mean-CVaR,2022-04-01,AMD,0.0
Equity Mean-CVaR,2022-04-01,AMGN,0.0
Equity Mean-CVaR,2022-04-01,AMT,0.0
Equity Mean-CVaR,2022-04-01,BA,0.0
Equity Mean-CVaR,2022-04-01,CAT,0.0
Equity Mean-CVaR,2022-04-01,CCI,0.0
Equity Mean-CVaR,2022-04-01,CMCSA,0.0
Equity Mean-CVaR,2022-04-01,COP,0.0
Equity Mean-CVaR,2022-04-01,CVX,0.0
Equity Mean-CVaR,2022-04-01,D,0.0
Equity Mean-CVaR,2022-04-01,DD,0.0
Equity Mean-CVaR,2022-04-01,DIS,0.0
Equity Mean-CVaR,2022-04-01,DOW,0.0
Equity Mean-CVaR,2022-04-01,DUK,0.0
Equity Mean-CVaR,2022-04-01,EA,0.0574426990823177
Equity Mean-CVaR,2022-04-01,GE,0.0
Equity Mean-CVaR,2022-04-01,GILD,0.059072054486205436
Equity Mean-CVaR,2022-04-01,GS,0.0
Equity Mean-CVaR,2022-04-01,INTC,0.0
Equity Mean-CVaR,2022-04-01,KO,0.01090753672811689
Equity Mean-CVaR,2022-04-01,MMM,0.12367342625655035
Equity Mean-CVaR,2022-04-01,MRK,0.1234490349014286
Equity Mean-CVaR,2022-04-01,MS,0.0
Equity Mean-CVaR,2022-04-01,NEE,0.0
Equity Mean-CVaR,2022-04-01,NEM,0.0943724792934452
Equity Mean-CVaR,2022-04-01,NKE,0.06217600609301915
Equity Mean-CVaR,2022-04-01,NUE,0.0
Equity Mean-CVaR,2022-04-01,NVDA,0.0
Equity Mean-CVaR,2022-04-01,O,0.0
Equity Mean-CVaR,2022-04-01,OXY,0.0
Equity Mean-CVaR,2022-04-01,PLD,0.0
Equity Mean-CVaR,2022-04-01,PSA,0.0661142642067408
Equity Mean-CVaR,2022-04-01,QCOM,0.0
Equity Mean-CVaR,2022-04-01,SBUX,0.0
Equity Mean-CVaR,2022-04-01,SHW,0.0
Equity Mean-CVaR,2022-04-01,SLB,0.0
Equity Mean-CVaR,2022-04-01,SO,0.0
Equity Mean-CVaR,2022-04-01,T,0.0
Equity Mean-CVaR,2022-04-01,TMUS,0.0
Equity Mean-CVaR,2022-04-01,TTWO,0.06120387112118235
Equity Mean-CVaR,2022-04-01,UPS,0.0
Equity Mean-CVaR,2022-04-01,USB,0.0
Equity Mean-CVaR,2022-04-01,V,0.0
Equity Mean-CVaR,2022-04-01,WFC,0.0
Equity Mean-CVaR,2022-04-01,WMT,0.2977353976896042
Equity Mean-CVaR,2022-04-01,XOM,0.0
Equity Mean-CVaR,2022-05-02,ABBV,0.0
Equity Mean-CVaR,2022-05-02,ABT,0.0
Equity Mean-CVaR,2022-05-02,ADBE,0.0
Equity Mean-CVaR,2022-05-02,AEP,0.05365953193633053
Equity Mean-CVaR,2022-05-02,AMD,0.0
Equity Mean-CVaR,2022-05-02,AMGN,0.0
Equity Mean-CVaR,2022-05-02,AMT,0.0
Equity Mean-CVaR,2022-05-02,BA,0.0
Equity Mean-CVaR,2022-05-02,CAT,0.0
Equity Mean-CVaR,2022-05-02,CCI,0.0
Equity Mean-CVaR,2022-05-02,CMCSA,0.0
Equity Mean-CVaR,2022-05-02,COP,0.0
Equity Mean-CVaR,2022-05-02,CVX,0.0
Equity Mean-CVaR,2022-05-02,D,0.0
Equity Mean-CVaR,2022-05-02,DD,0.0
Equity Mean-CVaR,2022-05-02,DIS,0.0
Equity Mean-CVaR,2022-05-02,DOW,0.0
Equity Mean-CVaR,2022-05-02,DUK,0.0
Equity Mean-CVaR,2022-05-02,EA,0.04158702413114581
Equity Mean-CVaR,2022-05-02,GE,0.0
Equity Mean-CVaR,2022-05-02,GILD,0.08193632722063808
Equity Mean-CVaR,2022-05-02,GS,0.0
Equity Mean-CVaR,2022-05-02,INTC,0.0
Equity Mean-CVaR,2022-05-02,KO,0.0
Equity Mean-CVaR,2022-05-02,MMM,0.12805560920655817
Equity Mean-CVaR,2022-05-02,MRK,0.14975219986633126
Equity Mean-CVaR,2022-05-02,MS,0.0
Equity Mean-CVaR,2022-05-02,NEE,0.0
Equity Mean-CVaR,2022-05-02,NEM,0.0997179981902946
Equity Mean-CVaR,2022-05-02,NKE,0.02206015788728167
Equity Mean-CVaR,2022-05-02,NUE,0.0
Equity Mean-CVaR,2022-05-02,NVDA,0.0
Equity Mean-CVaR,2022-05-02,O,0.0
Equity Mean-CVaR,2022-05-02,OXY,0.0
Equity Mean-CVaR,2022-05-02,PLD,0.0
Equity Mean-CVaR,2022-05-02,PSA,0.0
Equity Mean-CVaR,2022-05-02,QCOM,0.0
Equity Mean-CVaR,2022-05-02,SBUX,0.0
Equity Mean-CVaR,2022-05-02,SHW,0.024054146210158507
Equity Mean-CVaR,2022-05-02,SLB,0.0
Equity Mean-CVaR,2022-05-02,SO,0.0
Equity Mean-CVaR,2022-05-02,T,0.0
Equity Mean-CVaR,2022-05-02,TMUS,0.0
Equity Mean-CVaR,2022-05-02,TTWO,0.0632808951455947
Equity Mean-CVaR,2022-05-02,UPS,0.0
Equity Mean-CVaR,2022-05-02,USB,0.0
Equity Mean-CVaR,2022-05-02,V,0.0
Equity Mean-CVaR,2022-05-02,WFC,0.0
Equity Mean-CVaR,2022-05-02,WMT,0.3358961102056667
Equity Mean-CVaR,2022-05-02,XOM,0.0
Equity Mean-CVaR,2022-06-01,ABBV,0.0
Equity Mean-CVaR,2022-06-01,ABT,0.0
Equity Mean-CVaR,2022-06-01,ADBE,0.0
Equity Mean-CVaR,2022-06-01,AEP,0.08188985188055534
Equity Mean-CVaR,2022-06-01,AMD,0.0
Equity Mean-CVaR,2022-06-01,AMGN,0.0
Equity Mean-CVaR,2022-06-01,AMT,0.0
Equity Mean-CVaR,2022-06-01,BA,0.0
Equity Mean-CVaR,2022-06-01,CAT,0.0
Equity Mean-CVaR,2022-06-01,CCI,0.0
Equity Mean-CVaR,2022-06-01,CMCSA,0.0
Equity Mean-CVaR,2022-06-01,COP,0.0
Equity Mean-CVaR,2022-06-01,CVX,0.0
Equity Mean-CVaR,2022-06-01,D,0.0
Equity Mean-CVaR,2022-06-01,DD,0.0
Equity Mean-CVaR,2022-06-01,DIS,0.0
Equity Mean-CVaR,2022-06-01,DOW,0.0
Equity Mean-CVaR,2022-06-01,DUK,0.0
Equity Mean-CVaR,2022-06-01,EA,0.0012169296392783408
Equity Mean-CVaR,2022-06-01,GE,0.0
Equity Mean-CVaR,2022-06-01,GILD,0.09672747993218708
Equity Mean-CVaR,2022-06-01,GS,0.0
Equity Mean-CVaR,2022-06-01,INTC,0.0
Equity Mean-CVaR,2022-06-01,KO,0.0
Equity Mean-CVaR,2022-06-01,MMM,0.08523953870181696
Equity Mean-CVaR,2022-06-01,MRK,0.1596508533294965
Equity Mean-CVaR,2022-06-01,MS,0.0
Equity Mean-CVaR,2022-06-01,NEE,0.0
Equity Mean-CVaR,2022-06-01,NEM,0.125963106604966
Equity Mean-CVaR,2022-06-01,NKE,0.024884144966556068
Equity Mean-CVaR,2022-06-01,NUE,0.0
Equity Mean-CVaR,2022-06-01,NVDA,0.0
Equity Mean-CVaR,2022-06-01,O,0.0
Equity Mean-CVaR,2022-06-01,OXY,0.0
Equity Mean-CVaR,2022-06-01,PLD,0.0
Equity Mean-CVaR,2022-06-01,PSA,0.0
Equity Mean-CVaR,2022-06-01,QCOM,0.0
Equity Mean-CVaR,2022-06-01,SBUX,0.0
Equity Mean-CVaR,2022-06-01,SHW,0.004892125322204262
Equity Mean-CVaR,2022-06-01,SLB,0.0
Equity Mean-CVaR,2022-06-01,SO,0.0
Equity Mean-CVaR,2022-06-01,T,0.0
Equity Mean-CVaR,2022-06-01,TMUS,0.0
Equity Mean-CVaR,2022-06-01,TTWO,0.10730602559513877
Equity Mean-CVaR,2022-06-01,UPS,0.0
Equity Mean-CVaR,2022-06-01,USB,0.0
Equity Mean-CVaR,2022-06-01,V,0.0
Equity Mean-CVaR,2022-06-01,WFC,0.0
Equity Mean-CVaR,2022-06-01,WMT,0.29688633016449517
Equity Mean-CVaR,2022-06-01,XOM,0.015343613863305568
Equity Mean-CVaR,2022-07-01,ABBV,0.0
Equity Mean-CVaR,2022-07-01,ABT,0.0
Equity Mean-CVaR,2022-07-01,ADBE,0.0
Equity Mean-CVaR,2022-07-01,AEP,0.05073507272972323
Equity Mean-CVaR,2022-07-01,AMD,0.0
Equity Mean-CVaR,2022-07-01,AMGN,0.0
Equity Mean-CVaR,2022-07-01,AMT,0.0
Equity Mean-CVaR,2022-07-01,BA,0.0
Equity Mean-CVaR,2022-07-01,CAT,0.0
Equity Mean-CVaR,2022-07-01,CCI,0.0
Equity Mean-CVaR,2022-07-01,CMCSA,0.0
Equity Mean-CVaR,2022-07-01,COP,0.0
Equity Mean-CVaR,2022-07-01,CVX,0.0
Equity Mean-CVaR,2022-07-01,D,0.0
Equity Mean-CVaR,2022-07-01,DD,0.0
Equity Mean-CVaR,2022-07-01,DIS,0.0
Equity Mean-CVaR,2022-07-01,DOW,0.0
Equity Mean-CVaR,2022-07-01,DUK,0.0
Equity Mean-CVaR,2022-07-01,EA,0.0
Equity Mean-CVaR,2022-07-01,GE,0.0
Equity Mean-CVaR,2022-07-01,GILD,0.11990869742894655
Equity Mean-CVaR,2022-07-01,GS,0.0
Equity Mean-CVaR,2022-07-01,INTC,0.0
Equity Mean-CVaR,2022-07-01,KO,0.0
Equity Mean-CVaR,2022-07-01,MMM,0.1380109354542729
Equity Mean-CVaR,2022-07-01,MRK,0.16807422192026977
Equity Mean-CVaR,2022-07-01,MS,0.0
Equity Mean-CVaR,2022-07-01,NEE,0.0
Equity Mean-CVaR,2022-07-01,NEM,0.10298484959957904
Equity Mean-CVaR,2022-07-01,NKE,0.01228250869905965
Equity Mean-CVaR,2022-07-01,NUE,0.0
Equity Mean-CVaR,2022-07-01,NVDA,0.0
Equity Mean-CVaR,2022-07-01,O,0.0
Equity Mean-CVaR,2022-07-01,OXY,0.0
Equity Mean-CVaR,2022-07-01,PLD,0.0
Equity Mean-CVaR,2022-07-01,PSA,0.0
Equity Mean-CVaR,2022-07-01,QCOM,0.0
Equity Mean-CVaR,2022-07-01,SBUX,0.0
Equity Mean-CVaR,2022-07-01,SHW,0.0
Equity Mean-CVaR,2022-07-01,SLB,0.0
Equity Mean-CVaR,2022-07-01,SO,0.0
Equity Mean-CVaR,2022-07-01,T,0.0
Equity Mean-CVaR,2022-07-01,TMUS,0.0
Equity Mean-CVaR,2022-07-01,TTWO,0.10550151884096141
Equity Mean-CVaR,2022-07-01,UPS,0.0
Equity Mean-CVaR,2022-07-01,USB,0.0
Equity Mean-CVaR,2022-07-01,V,0.0
Equity Mean-CVaR,2022-07-01,WFC,0.0
Equity Mean-CVaR,2022-07-01,WMT,0.2987938955810288
Equity Mean-CVaR,2022-07-01,XOM,0.0037082997461585876
Equity Mean-CVaR,2022-08-01,ABBV,0.0
Equity Mean-CVaR,2022-08-01,ABT,0.0
Equity Mean-CVaR,2022-08-01,ADBE,0.0
Equity Mean-CVaR,2022-08-01,AEP,0.051756776870071124
Equity Mean-CVaR,2022-08-01,AMD,0.0
Equity Mean-CVaR,2022-08-01,AMGN,0.0
Equity Mean-CVaR,2022-08-01,AMT,0.0
Equity Mean-CVaR,2022-08-01,BA,0.0
Equity Mean-CVaR,2022-08-01,CAT,0.0
Equity Mean-CVaR,2022-08-01,CCI,0.0
Equity Mean-CVaR,2022-08-01,CMCSA,0.0
Equity Mean-CVaR,2022-08-01,COP,0.0
Equity Mean-CVaR,2022-08-01,CVX,0.0
Equity Mean-CVaR,2022-08-01,D,0.0
Equity Mean-CVaR,2022-08-01,DD,0.0
Equity Mean-CVaR,2022-08-01,DIS,0.0
Equity Mean-CVaR,2022-08-01,DOW,0.0
Equity Mean-CVaR,2022-08-01,DUK,0.0
Equity Mean-CVaR,2022-08-01,EA,0.0
Equity Mean-CVaR,2022-08-01,GE,0.0
Equity Mean-CVaR,2022-08-01,GILD,0.11542831473134788
Equity Mean-CVaR,2022-08-01,GS,0.0
Equity Mean-CVaR,2022-08-01,INTC,0.0
Equity Mean-CVaR,2022-08-01,KO,0.0
Equity Mean-CVaR,2022-08-01,MMM,0.13927522908610732
Equity Mean-CVaR,2022-08-01,MRK,0.16991131750283336
Equity Mean-CVaR,2022-08-01,MS,0.0
Equity Mean-CVaR,2022-08-01,NEE,0.0
Equity Mean-CVaR,2022-08-01,NEM,0.10452246869025028
Equity Mean-CVaR,2022-08-01,NKE,0.010372861060484436
Equity Mean-CVaR,2022-08-01,NUE,0.0
Equity Mean-CVaR,2022-08-01,NVDA,0.0
Equity Mean-CVaR,2022-08-01,O,0.0
Equity Mean-CVaR,2022-08-01,OXY,0.0
Equity Mean-CVaR,2022-08-01,PLD,0.0
Equity Mean-CVaR,2022-08-01,PSA,0.0
Equity Mean-CVaR,2022-08-01,QCOM,0.0
Equity Mean-CVaR,2022-08-01,SBUX,0.0
Equity Mean-CVaR,2022-08-01,SHW,0.0
Equity Mean-CVaR,2022-08-01,SLB,0.0
Equity Mean-CVaR,2022-08-01,SO,0.0
Equity Mean-CVaR,2022-08-01,T,0.0
Equity Mean-CVaR,2022-08-01,TMUS,0.0
Equity Mean-CVaR,2022-08-01,TTWO,0.10593078978584168
Equity Mean-CVaR,2022-08-01,UPS,0.0
Equity Mean-CVaR,2022-08-01,USB,0.0
Equity Mean-CVaR,2022-08-01,V,0.0
Equity Mean-CVaR,2022-08-01,WFC,0.0
Equity Mean-CVaR,2022-08-01,WMT,0.29810748274525983
Equity Mean-CVaR,2022-08-01,XOM,0.00469475952780402
Equity Mean-CVaR,2022-09-01,ABBV,0.037128437258423505
Equity Mean-CVaR,2022-09-01,ABT,0.0
Equity Mean-CVaR,2022-09-01,ADBE,0.0
Equity Mean-CVaR,2022-09-01,AEP,0.09636852803791042
Equity Mean-CVaR,2022-09-01,AMD,0.0
Equity Mean-CVaR,2022-09-01,AMGN,0.0
Equity Mean-CVaR,2022-09-01,AMT,0.0
Equity Mean-CVaR,2022-09-01,BA,0.0
Equity Mean-CVaR,2022-09-01,CAT,0.0
Equity Mean-CVaR,2022-09-01,CCI,0.0
Equity Mean-CVaR,2022-09-01,CMCSA,0.0
Equity Mean-CVaR,2022-09-01,COP,0.0
Equity Mean-CVaR,2022-09-01,CVX,0.0
Equity Mean-CVaR,2022-09-01,D,0.0
Equity Mean-CVaR,2022-09-01,DD,0.0
Equity Mean-CVaR,2022-09-01,DIS,0.0
Equity Mean-CVaR,2022-09-01,DOW,0.0
Equity Mean-CVaR,2022-09-01,DUK,0.0
Equity Mean-CVaR,2022-09-01,EA,0.005465506233321278
Equity Mean-CVaR,2022-09-01,GE,0.0
Equity Mean-CVaR,2022-09-01,GILD,0.08863303937479733
Equity Mean-CVaR,2022-09-01,GS,0.0
Equity Mean-CVaR,2022-09-01,INTC,0.0
Equity Mean-CVaR,2022-09-01,KO,0.0
Equity Mean-CVaR,2022-09-01,MMM,0.09327490948665211
Equity Mean-CVaR,2022-09-01,MRK,0.1512281028115575
Equity Mean-CVaR,2022-09-01,MS,0.0
Equity Mean-CVaR,2022-09-01,NEE,0.0
Equity Mean-CVaR,2022-09-01,NEM,0.0824137382779891
Equity Mean-CVaR,2022-09-01,NKE,0.0028545437315645747
Equity Mean-CVaR,2022-09-01,NUE,0.0
Equity Mean-CVaR,2022-09-01,NVDA,0.0
Equity Mean-CVaR,2022-09-01,O,0.0
Equity Mean-CVaR,2022-09-01,OXY,0.0
Equity Mean-CVaR,2022-09-01,PLD,0.0
Equity Mean-CVaR,2022-09-01,PSA,0.0
Equity Mean-CVaR,2022-09-01,QCOM,0.0
Equity Mean-CVaR,2022-09-01,SBUX,0.0
Equity Mean-CVaR,2022-09-01,SHW,0.015154528099144374
Equity Mean-CVaR,2022-09-01,SLB,0.0
Equity Mean-CVaR,2022-09-01,SO,0.0
Equity Mean-CVaR,2022-09-01,T,0.001731372799325599
Equity Mean-CVaR,2022-09-01,TMUS,0.0
Equity Mean-CVaR,2022-09-01,TTWO,0.1174408225608296
Equity Mean-CVaR,2022-09-01,UPS,0.0
Equity Mean-CVaR,2022-09-01,USB,0.0
Equity Mean-CVaR,2022-09-01,V,0.0
Equity Mean-CVaR,2022-09-01,WFC,0.0
Equity Mean-CVaR,2022-09-01,WMT,0.29080657899136686
Equity Mean-CVaR,2022-09-01,XOM,0.017499892337117875
Equity Mean-CVaR,2022-10-03,ABBV,0.0
Equity Mean-CVaR,2022-10-03,ABT,0.0
Equity Mean-CVaR,2022-10-03,ADBE,0.0
Equity Mean-CVaR,2022-10-03,AEP,0.07630274232914738
Equity Mean-CVaR,2022-10-03,AMD,0.0
Equity Mean-CVaR,2022-10-03,AMGN,0.0
Equity Mean-CVaR,2022-10-03,AMT,0.0
Equity Mean-CVaR,2022-10-03,BA,0.0
Equity Mean-CVaR,2022-10-03,CAT,0.0
Equity Mean-CVaR,2022-10-03,CCI,0.0
Equity Mean-CVaR,2022-10-03,CMCSA,0.0
Equity Mean-CVaR,2022-10-03,COP,0.0
Equity Mean-CVaR,2022-10-03,CVX,0.0
Equity Mean-CVaR,2022-10-03,D,0.0
Equity Mean-CVaR,2022-10-03,DD,0.0
Equity Mean-CVaR,2022-10-03,DIS,0.0
Equity Mean-CVaR,2022-10-03,DOW,0.0
Equity Mean-CVaR,2022-10-03,DUK,0.0
Equity Mean-CVaR,2022-10-03,EA,0.014201691602258518
Equity Mean-CVaR,2022-10-03,GE,0.0
Equity Mean-CVaR,2022-10-03,GILD,0.08166089014552366
Equity Mean-CVaR,2022-10-03,GS,0.0
Equity Mean-CVaR,2022-10-03,INTC,0.0
Equity Mean-CVaR,2022-10-03,KO,0.0
Equity Mean-CVaR,2022-10-03,MMM,0.07150722940616085
Equity Mean-CVaR,2022-10-03,MRK,0.21653445224630885
Equity Mean-CVaR,2022-10-03,MS,0.0
Equity Mean-CVaR,2022-10-03,NEE,0.0
Equity Mean-CVaR,2022-10-03,NEM,0.08254329715159303
Equity Mean-CVaR,2022-10-03,NKE,0.0
Equity Mean-CVaR,2022-10-03,NUE,0.0
Equity Mean-CVaR,2022-10-03,NVDA,0.0
Equity Mean-CVaR,2022-10-03,O,0.0
Equity Mean-CVaR,2022-10-03,OXY,0.0
Equity Mean-CVaR,2022-10-03,PLD,0.0
Equity Mean-CVaR,2022-10-03,PSA,0.0
Equity Mean-CVaR,2022-10-03,QCOM,0.0
Equity Mean-CVaR,2022-10-03,SBUX,0.0
Equity Mean-CVaR,2022-10-03,SHW,0.01926022005821329
Equity Mean-CVaR,2022-10-03,SLB,0.0
Equity Mean-CVaR,2022-10-03,SO,0.0
Equity Mean-CVaR,2022-10-03,T,0.03471764667529243
Equity Mean-CVaR,2022-10-03,TMUS,0.0
Equity Mean-CVaR,2022-10-03,TTWO,0.10697637398457205
Equity Mean-CVaR,2022-10-03,UPS,0.0
Equity Mean-CVaR,2022-10-03,USB,0.0
Equity Mean-CVaR,2022-10-03,V,0.0
Equity Mean-CVaR,2022-10-03,WFC,0.0
Equity Mean-CVaR,2022-10-03,WMT,0.2921927580890199
Equity Mean-CVaR,2022-10-03,XOM,0.004102698311910216
Equity Mean-CVaR,2022-11-01,ABBV,0.005096591056385622
Equity Mean-CVaR,2022-11-01,ABT,0.0
Equity Mean-CVaR,2022-11-01,ADBE,0.0
Equity Mean-CVaR,2022-11-01,AEP,0.0733229803300651
Equity Mean-CVaR,2022-11-01,AMD,0.0
Equity Mean-CVaR,2022-11-01,AMGN,0.0
Equity Mean-CVaR,2022-11-01,AMT,0.0
Equity Mean-CVaR,2022-11-01,BA,0.0
Equity Mean-CVaR,2022-11-01,CAT,0.0
Equity Mean-CVaR,2022-11-01,CCI,0.0
Equity Mean-CVaR,2022-11-01,CMCSA,0.0
Equity Mean-CVaR,2022-11-01,COP,0.0
Equity Mean-CVaR,2022-11-01,CVX,0.0
Equity Mean-CVaR,2022-11-01,D,0.0
Equity Mean-CVaR,2022-11-01,DD,0.0
Equity Mean-CVaR,2022-11-01,DIS,0.0
Equity Mean-CVaR,2022-11-01,DOW,0.0
Equity Mean-CVaR,2022-11-01,DUK,0.0
Equity Mean-CVaR,2022-11-01,EA,0.023751568006058092
Equity Mean-CVaR,2022-11-01,GE,0.0
Equity Mean-CVaR,2022-11-01,GILD,0.08682789427993554
Equity Mean-CVaR,2022-11-01,GS,0.0
Equity Mean-CVaR,2022-11-01,INTC,0.0
Equity Mean-CVaR,2022-11-01,KO,0.0
Equity Mean-CVaR,2022-11-01,MMM,0.0905762588062623
Equity Mean-CVaR,2022-11-01,MRK,0.20930451276390538
Equity Mean-CVaR,2022-11-01,MS,0.0
Equity Mean-CVaR,2022-11-01,NEE,0.0
Equity Mean-CVaR,2022-11-01,NEM,0.07823895871115415
Equity Mean-CVaR,2022-11-01,NKE,0.0
Equity Mean-CVaR,2022-11-01,NUE,0.0
Equity Mean-CVaR,2022-11-01,NVDA,0.0
Equity Mean-CVaR,2022-11-01,O,0.007652287159122146
Equity Mean-CVaR,2022-11-01,OXY,0.0
Equity Mean-CVaR,2022-11-01,PLD,0.0
Equity Mean-CVaR,2022-11-01,PSA,0.0
Equity Mean-CVaR,2022-11-01,QCOM,0.0
Equity Mean-CVaR,2022-11-01,SBUX,0.0
Equity Mean-CVaR,2022-11-01,SHW,0.0
Equity Mean-CVaR,2022-11-01,SLB,0.0
Equity Mean-CVaR,2022-11-01,SO,0.0
Equity Mean-CVaR,2022-11-01,T,0.016413870414165498
Equity Mean-CVaR,2022-11-01,TMUS,0.0
Equity Mean-CVaR,2022-11-01,TTWO,0.11075921393599891
Equity Mean-CVaR,2022-11-01,UPS,0.0
Equity Mean-CVaR,2022-11-01,USB,0.0
Equity Mean-CVaR,2022-11-01,V,0.0
Equity Mean-CVaR,2022-11-01,WFC,0.0
Equity Mean-CVaR,2022-11-01,WMT,0.29805586453694727
Equity Mean-CVaR,2022-11-01,XOM,0.0
Equity Mean-CVaR,2022-12-01,ABBV,0.0
Equity Mean-CVaR,2022-12-01,ABT,0.0
Equity Mean-CVaR,2022-12-01,ADBE,0.0
Equity Mean-CVaR,2022-12-01,AEP,0.0850624915665285
Equity Mean-CVaR,2022-12-01,AMD,0.0
Equity Mean-CVaR,2022-12-01,AMGN,0.0
Equity Mean-CVaR,2022-12-01,AMT,0.0
Equity Mean-CVaR,2022-12-01,BA,0.0
Equity Mean-CVaR,2022-12-01,CAT,0.0
Equity Mean-CVaR,2022-12-01,CCI,0.0
Equity Mean-CVaR,2022-12-01,CMCSA,0.0
Equity Mean-CVaR,2022-12-01,COP,0.0
Equity Mean-CVaR,2022-12-01,CVX,0.0
Equity Mean-CVaR,2022-12-01,D,0.0
Equity Mean-CVaR,2022-12-01,DD,0.0
Equity Mean-CVaR,2022-12-01,DIS,0.0
Equity Mean-CVaR,2022-12-01,DOW,0.0
Equity Mean-CVaR,2022-12-01,DUK,0.0
Equity Mean-CVaR,2022-12-01,EA,0.030875679769859003
Equity Mean-CVaR,2022-12-01,GE,0.0
Equity Mean-CVaR,2022-12-01,GILD,0.08428168866096017
Equity Mean-CVaR,2022-12-01,GS,0.0
Equity Mean-CVaR,2022-12-01,INTC,0.0
Equity Mean-CVaR,2022-12-01,KO,0.0
